text,x0,x1,top,doctop,bottom,upright,height,width,direction
0,228.77,231.97256000000002,138.07112,138.07112,143.83112,True,5.759999999999991,3.2025600000000054,ltr
0,258.53,261.73256,138.07112,138.07112,143.83112,True,5.759999999999991,3.2025600000000054,ltr
0,285.91,289.11256000000003,138.07112,138.07112,143.83112,True,5.759999999999991,3.2025600000000054,ltr
0,323.83,327.03256,138.07112,138.07112,143.83112,True,5.759999999999991,3.2025600000000054,ltr
0,361.75,364.95256,138.07112,138.07112,143.83112,True,5.759999999999991,3.2025600000000054,ltr
0,399.7,402.90256,138.07112,138.07112,143.83112,True,5.759999999999991,3.2025600000000054,ltr
0,437.62,440.82256,138.07112,138.07112,143.83112,True,5.759999999999991,3.2025600000000054,ltr
0,475.54,478.74256,138.07112,138.07112,143.83112,True,5.759999999999991,3.2025600000000054,ltr
0,513.48,516.68256,138.07112,138.07112,143.83112,True,5.759999999999991,3.2025599999999486,ltr
0,551.4,554.6025599999999,138.07112,138.07112,143.83112,True,5.759999999999991,3.2025599999999486,ltr
0,589.34,592.54256,138.07112,138.07112,143.83112,True,5.759999999999991,3.2025599999999486,ltr
0,627.26,630.4625599999999,138.07112,138.07112,143.83112,True,5.759999999999991,3.2025599999999486,ltr
0,741.05,744.2525599999999,138.07112,138.07112,143.83112,True,5.759999999999991,3.2025599999999486,ltr
0,778.99,782.19256,138.07112,138.07112,143.83112,True,5.759999999999991,3.2025599999999486,ltr
0,816.91,820.1125599999999,138.07112,138.07112,143.83112,True,5.759999999999991,3.2025599999999486,ltr
0,854.83,858.03256,138.07112,138.07112,143.83112,True,5.759999999999991,3.2025599999999486,ltr
0,892.78,895.9825599999999,138.07112,138.07112,143.83112,True,5.759999999999991,3.2025599999999486,ltr
0,930.7,933.90256,138.07112,138.07112,143.83112,True,5.759999999999991,3.2025599999999486,ltr
64,967.42,973.7427519999999,138.07112,138.07112,143.83112,True,5.759999999999991,6.322751999999923,ltr
Florida,43.2,61.0272,145.27112,145.27112,151.03112,True,5.759999999999991,17.827199999999998,ltr
"15,907",126.98,144.34640000000002,145.27112,145.27112,151.03112,True,5.759999999999991,17.366400000000013,ltr
"50,796",159.38,176.7464,145.27112,145.27112,151.03112,True,5.759999999999991,17.3664,ltr
"28,981",190.36880000000002,207.73520000000002,145.27112,145.27112,151.03112,True,5.759999999999991,17.3664,ltr
"2,268",217.72880000000004,231.97328000000007,145.27112,145.27112,151.03112,True,5.759999999999991,14.244480000000038,ltr
"1,957",247.49072000000007,261.73520000000013,145.27112,145.27112,151.03112,True,5.759999999999991,14.244480000000067,ltr
121,279.65,289.092944,145.27112,145.27112,151.03112,True,5.759999999999991,9.442944000000011,ltr
8,323.83,327.03256,145.27112,145.27112,151.03112,True,5.759999999999991,3.2025600000000054,ltr
9,361.75,364.95256,145.27112,145.27112,151.03112,True,5.759999999999991,3.2025600000000054,ltr
0,399.7,402.90256,145.27112,145.27112,151.03112,True,5.759999999999991,3.2025600000000054,ltr
"2,248",426.580192,440.81775999999996,145.27112,145.27112,151.03112,True,5.759999999999991,14.237567999999953,ltr
"1,135",464.495392,478.73296,145.27112,145.27112,151.03112,True,5.759999999999991,14.23756800000001,ltr
2,513.48,516.68256,145.27112,145.27112,151.03112,True,5.759999999999991,3.2025599999999486,ltr
40,548.28,554.6027519999999,145.27112,145.27112,151.03112,True,5.759999999999991,6.322751999999923,ltr
5,589.34,592.54256,145.27112,145.27112,151.03112,True,5.759999999999991,3.2025599999999486,ltr
0,627.26,630.4625599999999,145.27112,145.27112,151.03112,True,5.759999999999991,3.2025599999999486,ltr
36,737.93,744.2527519999999,145.27112,145.27112,151.03112,True,5.759999999999991,6.322751999999923,ltr
19,775.87,782.1927519999999,145.27112,145.27112,151.03112,True,5.759999999999991,6.322751999999923,ltr
0,816.91,820.1125599999999,145.27112,145.27112,151.03112,True,5.759999999999991,3.2025599999999486,ltr
0,854.83,858.03256,145.27112,145.27112,151.03112,True,5.759999999999991,3.2025599999999486,ltr
0,892.78,895.9825599999999,145.27112,145.27112,151.03112,True,5.759999999999991,3.2025599999999486,ltr
0,930.7,933.90256,145.27112,145.27112,151.03112,True,5.759999999999991,3.2025599999999486,ltr
"103,532",953.2601920000001,973.738144,145.27112,145.27112,151.03112,True,5.759999999999991,20.47795199999996,ltr
Georgia,43.2,63.67680000000001,152.47111999999998,152.47111999999998,158.23111999999998,True,5.759999999999991,20.476800000000004,ltr
"14,111",126.98,144.34640000000002,152.47111999999998,152.47111999999998,158.23111999999998,True,5.759999999999991,17.366400000000013,ltr
"16,635",159.38,176.7464,152.47111999999998,152.47111999999998,158.23111999999998,True,5.759999999999991,17.3664,ltr
"15,227",190.36880000000002,207.73520000000002,152.47111999999998,152.47111999999998,158.23111999999998,True,5.759999999999991,17.3664,ltr
448,222.53,231.972944,152.47111999999998,152.47111999999998,158.23111999999998,True,5.759999999999991,9.442944000000011,ltr
758,252.292496,261.73544,152.47111999999998,152.47111999999998,158.23111999999998,True,5.759999999999991,9.442943999999983,ltr
0,285.91,289.11256000000003,152.47111999999998,152.47111999999998,158.23111999999998,True,5.759999999999991,3.2025600000000054,ltr
10,320.71,327.03275199999996,152.47111999999998,152.47111999999998,158.23111999999998,True,5.759999999999991,6.32275199999998,ltr
14,358.63,364.952752,152.47111999999998,152.47111999999998,158.23111999999998,True,5.759999999999991,6.32275199999998,ltr
0,399.7,402.90256,152.47111999999998,152.47111999999998,158.23111999999998,True,5.759999999999991,3.2025600000000054,ltr
"1,772",426.580192,440.81775999999996,152.47111999999998,152.47111999999998,158.23111999999998,True,5.759999999999991,14.237567999999953,ltr
"1,796",464.495392,478.73296,152.47111999999998,152.47111999999998,158.23111999999998,True,5.759999999999991,14.23756800000001,ltr
4,513.48,516.68256,152.47111999999998,152.47111999999998,158.23111999999998,True,5.759999999999991,3.2025599999999486,ltr
0,551.4,554.6025599999999,152.47111999999998,152.47111999999998,158.23111999999998,True,5.759999999999991,3.2025599999999486,ltr
0,589.34,592.54256,152.47111999999998,152.47111999999998,158.23111999999998,True,5.759999999999991,3.2025599999999486,ltr
0,627.26,630.4625599999999,152.47111999999998,152.47111999999998,158.23111999999998,True,5.759999999999991,3.2025599999999486,ltr
10,737.93,744.2527519999999,152.47111999999998,152.47111999999998,158.23111999999998,True,5.759999999999991,6.322751999999923,ltr
9,778.99,782.19256,152.47111999999998,152.47111999999998,158.23111999999998,True,5.759999999999991,3.2025599999999486,ltr
1,816.91,820.1125599999999,152.47111999999998,152.47111999999998,158.23111999999998,True,5.759999999999991,3.2025599999999486,ltr
0,854.83,858.03256,152.47111999999998,152.47111999999998,158.23111999999998,True,5.759999999999991,3.2025599999999486,ltr
0,892.78,895.9825599999999,152.47111999999998,152.47111999999998,158.23111999999998,True,5.759999999999991,3.2025599999999486,ltr
0,930.7,933.90256,152.47111999999998,152.47111999999998,158.23111999999998,True,5.759999999999991,3.2025599999999486,ltr
"50,795",956.379808,973.754848,152.47111999999998,152.47111999999998,158.23111999999998,True,5.759999999999991,17.375040000000013,ltr
Guam,43.2,59.02848,159.67111999999997,159.67111999999997,165.43111999999996,True,5.759999999999991,15.828479999999999,ltr
0,141.14,144.34256,159.67111999999997,159.67111999999997,165.43111999999996,True,5.759999999999991,3.2025600000000054,ltr
100,167.3,176.74294400000002,159.67111999999997,159.67111999999997,165.43111999999996,True,5.759999999999991,9.442944000000011,ltr
55,201.411296,207.734048,159.67111999999997,159.67111999999997,165.43111999999996,True,5.759999999999991,6.322752000000008,ltr
12,225.65168,231.974432,159.67111999999997,159.67111999999997,165.43111999999996,True,5.759999999999991,6.322752000000008,ltr
3,258.53,261.73256,159.67111999999997,159.67111999999997,165.43111999999996,True,5.759999999999991,3.2025600000000054,ltr
0,285.91015999999996,289.11271999999997,159.67111999999997,159.67111999999997,165.43111999999996,True,5.759999999999991,3.2025600000000054,ltr
0,323.83,327.03256,159.67111999999997,159.67111999999997,165.43111999999996,True,5.759999999999991,3.2025600000000054,ltr
0,361.75,364.95256,159.67111999999997,159.67111999999997,165.43111999999996,True,5.759999999999991,3.2025600000000054,ltr
0,399.7,402.90256,159.67111999999997,159.67111999999997,165.43111999999996,True,5.759999999999991,3.2025600000000054,ltr
1,437.62,440.82256,159.67111999999997,159.67111999999997,165.43111999999996,True,5.759999999999991,3.2025600000000054,ltr
0,475.54,478.74256,159.67111999999997,159.67111999999997,165.43111999999996,True,5.759999999999991,3.2025600000000054,ltr
0,513.48,516.68256,159.67111999999997,159.67111999999997,165.43111999999996,True,5.759999999999991,3.2025599999999486,ltr
0,551.4,554.6025599999999,159.67111999999997,159.67111999999997,165.43111999999996,True,5.759999999999991,3.2025599999999486,ltr
0,589.34,592.54256,159.67111999999997,159.67111999999997,165.43111999999996,True,5.759999999999991,3.2025599999999486,ltr
0,627.26,630.4625599999999,159.67111999999997,159.67111999999997,165.43111999999996,True,5.759999999999991,3.2025599999999486,ltr
0,741.05,744.2525599999999,159.67111999999997,159.67111999999997,165.43111999999996,True,5.759999999999991,3.2025599999999486,ltr
0,778.99,782.19256,159.67111999999997,159.67111999999997,165.43111999999996,True,5.759999999999991,3.2025599999999486,ltr
0,816.91,820.1125599999999,159.67111999999997,159.67111999999997,165.43111999999996,True,5.759999999999991,3.2025599999999486,ltr
0,854.83,858.03256,159.67111999999997,159.67111999999997,165.43111999999996,True,5.759999999999991,3.2025599999999486,ltr
0,892.78,895.9825599999999,159.67111999999997,159.67111999999997,165.43111999999996,True,5.759999999999991,3.2025599999999486,ltr
0,930.7,933.90256,159.67111999999997,159.67111999999997,165.43111999999996,True,5.759999999999991,3.2025599999999486,ltr
171,964.3,973.7429439999999,159.67111999999997,159.67111999999997,165.43111999999996,True,5.759999999999991,9.442943999999898,ltr
Hawaii,43.2,60.08544,166.87112000000002,166.87112000000002,172.63112,True,5.759999999999991,16.885439999999996,ltr
"1,248",130.1,144.34448,166.87112000000002,166.87112000000002,172.63112,True,5.759999999999991,14.24448000000001,ltr
0,173.54,176.74256,166.87112000000002,166.87112000000002,172.63112,True,5.759999999999991,3.2025600000000054,ltr
0,204.52995199999998,207.73251199999999,166.87112000000002,166.87112000000002,172.63112,True,5.759999999999991,3.2025600000000054,ltr
0,228.769184,231.971744,166.87112000000002,166.87112000000002,172.63112,True,5.759999999999991,3.2025600000000054,ltr
0,258.526496,261.729056,166.87112000000002,166.87112000000002,172.63112,True,5.759999999999991,3.2025600000000054,ltr
0,285.904928,289.107488,166.87112000000002,166.87112000000002,172.63112,True,5.759999999999991,3.2025600000000054,ltr
0,323.83,327.03256,166.87112000000002,166.87112000000002,172.63112,True,5.759999999999991,3.2025600000000054,ltr
0,361.75,364.95256,166.87112000000002,166.87112000000002,172.63112,True,5.759999999999991,3.2025600000000054,ltr
0,399.7,402.90256,166.87112000000002,166.87112000000002,172.63112,True,5.759999999999991,3.2025600000000054,ltr
0,437.62,440.82256,166.87112000000002,166.87112000000002,172.63112,True,5.759999999999991,3.2025600000000054,ltr
0,475.54,478.74256,166.87112000000002,166.87112000000002,172.63112,True,5.759999999999991,3.2025600000000054,ltr
0,513.48,516.68256,166.87112000000002,166.87112000000002,172.63112,True,5.759999999999991,3.2025599999999486,ltr
1,551.4,554.6025599999999,166.87112000000002,166.87112000000002,172.63112,True,5.759999999999991,3.2025599999999486,ltr
3,589.34,592.54256,166.87112000000002,166.87112000000002,172.63112,True,5.759999999999991,3.2025599999999486,ltr
0,627.26,630.4625599999999,166.87112000000002,166.87112000000002,172.63112,True,5.759999999999991,3.2025599999999486,ltr
0,741.05,744.2525599999999,166.87112000000002,166.87112000000002,172.63112,True,5.759999999999991,3.2025599999999486,ltr
0,778.99,782.19256,166.87112000000002,166.87112000000002,172.63112,True,5.759999999999991,3.2025599999999486,ltr
0,816.91,820.1125599999999,166.87112000000002,166.87112000000002,172.63112,True,5.759999999999991,3.2025599999999486,ltr
0,854.83,858.03256,166.87112000000002,166.87112000000002,172.63112,True,5.759999999999991,3.2025599999999486,ltr
0,892.78,895.9825599999999,166.87112000000002,166.87112000000002,172.63112,True,5.759999999999991,3.2025599999999486,ltr
0,930.7,933.90256,166.87112000000002,166.87112000000002,172.63112,True,5.759999999999991,3.2025599999999486,ltr
"1,252",959.5,973.74448,166.87112000000002,166.87112000000002,172.63112,True,5.759999999999991,14.244479999999953,ltr
Idaho,43.2,57.66912,174.09112,174.09112,179.85111999999998,True,5.759999999999991,14.469119999999997,ltr
"1,944",130.1,144.34448,174.09112,174.09112,179.85111999999998,True,5.759999999999991,14.24448000000001,ltr
"3,609",162.5,176.74448,174.09112,174.09112,179.85111999999998,True,5.759999999999991,14.24448000000001,ltr
"5,227",193.48879999999997,207.73328000000004,174.09112,174.09112,179.85111999999998,True,5.759999999999991,14.244480000000067,ltr
190,222.53,231.972944,174.09112,174.09112,179.85111999999998,True,5.759999999999991,9.442944000000011,ltr
189,252.292496,261.73544,174.09112,174.09112,179.85111999999998,True,5.759999999999991,9.442943999999983,ltr
0,285.91,289.11256000000003,174.09112,174.09112,179.85111999999998,True,5.759999999999991,3.2025600000000054,ltr
0,323.83,327.03256,174.09112,174.09112,179.85111999999998,True,5.759999999999991,3.2025600000000054,ltr
4,361.75,364.95256,174.09112,174.09112,179.85111999999998,True,5.759999999999991,3.2025600000000054,ltr
0,399.7,402.90256,174.09112,174.09112,179.85111999999998,True,5.759999999999991,3.2025600000000054,ltr
273,431.38,440.822944,174.09112,174.09112,179.85111999999998,True,5.759999999999991,9.442944000000011,ltr
455,469.298656,478.7416,174.09112,174.09112,179.85111999999998,True,5.759999999999991,9.442944000000011,ltr
1,513.48,516.68256,174.09112,174.09112,179.85111999999998,True,5.759999999999991,3.2025599999999486,ltr
22,548.28,554.6027519999999,174.09112,174.09112,179.85111999999998,True,5.759999999999991,6.322751999999923,ltr
4,589.34,592.54256,174.09112,174.09112,179.85111999999998,True,5.759999999999991,3.2025599999999486,ltr
1,627.26,630.4625599999999,174.09112,174.09112,179.85111999999998,True,5.759999999999991,3.2025599999999486,ltr
1,741.05,744.2525599999999,174.09112,174.09112,179.85111999999998,True,5.759999999999991,3.2025599999999486,ltr
2,778.99,782.19256,174.09112,174.09112,179.85111999999998,True,5.759999999999991,3.2025599999999486,ltr
0,816.91,820.1125599999999,174.09112,174.09112,179.85111999999998,True,5.759999999999991,3.2025599999999486,ltr
0,854.83,858.03256,174.09112,174.09112,179.85111999999998,True,5.759999999999991,3.2025599999999486,ltr
3,892.78,895.9825599999999,174.09112,174.09112,179.85111999999998,True,5.759999999999991,3.2025599999999486,ltr
0,930.7,933.90256,174.09112,174.09112,179.85111999999998,True,5.759999999999991,3.2025599999999486,ltr
"11,925",956.379808,973.754848,174.09112,174.09112,179.85111999999998,True,5.759999999999991,17.375040000000013,ltr
Illinois,43.2,59.258880000000005,181.29111999999998,181.29111999999998,187.05111999999997,True,5.759999999999991,16.058880000000002,ltr
"87,190",126.98,144.34640000000002,181.29111999999998,181.29111999999998,187.05111999999997,True,5.759999999999991,17.366400000000013,ltr
"24,412",159.38,176.7464,181.29111999999998,181.29111999999998,187.05111999999997,True,5.759999999999991,17.3664,ltr
"17,227",190.36880000000002,207.73520000000002,181.29111999999998,181.29111999999998,187.05111999999997,True,5.759999999999991,17.3664,ltr
0,228.77072000000004,231.97328000000005,181.29111999999998,181.29111999999998,187.05111999999997,True,5.759999999999991,3.2025600000000054,ltr
"1,032",247.49072000000004,261.7352000000001,181.29111999999998,181.29111999999998,187.05111999999997,True,5.759999999999991,14.244480000000038,ltr
0,285.9099200000001,289.1124800000001,181.29111999999998,181.29111999999998,187.05111999999997,True,5.759999999999991,3.2025600000000054,ltr
0,323.83,327.03256,181.29111999999998,181.29111999999998,187.05111999999997,True,5.759999999999991,3.2025600000000054,ltr
0,361.75,364.95256,181.29111999999998,181.29111999999998,187.05111999999997,True,5.759999999999991,3.2025600000000054,ltr
0,399.7,402.90256,181.29111999999998,181.29111999999998,187.05111999999997,True,5.759999999999991,3.2025600000000054,ltr
0,437.62,440.82256,181.29111999999998,181.29111999999998,187.05111999999997,True,5.759999999999991,3.2025600000000054,ltr
0,475.54,478.74256,181.29111999999998,181.29111999999998,187.05111999999997,True,5.759999999999991,3.2025600000000054,ltr
0,513.48,516.68256,181.29111999999998,181.29111999999998,187.05111999999997,True,5.759999999999991,3.2025599999999486,ltr
0,551.4,554.6025599999999,181.29111999999998,181.29111999999998,187.05111999999997,True,5.759999999999991,3.2025599999999486,ltr
0,589.34,592.54256,181.29111999999998,181.29111999999998,187.05111999999997,True,5.759999999999991,3.2025599999999486,ltr
0,627.26,630.4625599999999,181.29111999999998,181.29111999999998,187.05111999999997,True,5.759999999999991,3.2025599999999486,ltr
0,741.05,744.2525599999999,181.29111999999998,181.29111999999998,187.05111999999997,True,5.759999999999991,3.2025599999999486,ltr
0,778.99,782.19256,181.29111999999998,181.29111999999998,187.05111999999997,True,5.759999999999991,3.2025599999999486,ltr
0,816.91,820.1125599999999,181.29111999999998,181.29111999999998,187.05111999999997,True,5.759999999999991,3.2025599999999486,ltr
0,854.83,858.03256,181.29111999999998,181.29111999999998,187.05111999999997,True,5.759999999999991,3.2025599999999486,ltr
0,892.78,895.9825599999999,181.29111999999998,181.29111999999998,187.05111999999997,True,5.759999999999991,3.2025599999999486,ltr
0,930.7,933.90256,181.29111999999998,181.29111999999998,187.05111999999997,True,5.759999999999991,3.2025599999999486,ltr
"129,861",953.2601920000001,973.738144,181.29111999999998,181.29111999999998,187.05111999999997,True,5.759999999999991,20.47795199999996,ltr
Indiana,43.2,62.219519999999996,188.49111999999997,188.49111999999997,194.25111999999996,True,5.759999999999991,19.019519999999993,ltr
"81,935",126.98,144.34640000000002,188.49111999999997,188.49111999999997,194.25111999999996,True,5.759999999999991,17.366400000000013,ltr
"25,519",159.38,176.7464,188.49111999999997,188.49111999999997,194.25111999999996,True,5.759999999999991,17.3664,ltr
"20,227",190.36880000000002,207.73520000000002,188.49111999999997,188.49111999999997,194.25111999999996,True,5.759999999999991,17.3664,ltr
"1,113",217.72880000000004,231.97328000000007,188.49111999999997,188.49111999999997,194.25111999999996,True,5.759999999999991,14.244480000000038,ltr
808,252.29,261.732944,188.49111999999997,188.49111999999997,194.25111999999996,True,5.759999999999991,9.442943999999983,ltr
0,285.91,289.11256000000003,188.49111999999997,188.49111999999997,194.25111999999996,True,5.759999999999991,3.2025600000000054,ltr
2,323.83,327.03256,188.49111999999997,188.49111999999997,194.25111999999996,True,5.759999999999991,3.2025600000000054,ltr
3,361.75,364.95256,188.49111999999997,188.49111999999997,194.25111999999996,True,5.759999999999991,3.2025600000000054,ltr
0,399.7,402.90256,188.49111999999997,188.49111999999997,194.25111999999996,True,5.759999999999991,3.2025600000000054,ltr
13,434.5,440.822752,188.49111999999997,188.49111999999997,194.25111999999996,True,5.759999999999991,6.32275199999998,ltr
629,469.29846399999997,478.741408,188.49111999999997,188.49111999999997,194.25111999999996,True,5.759999999999991,9.442944000000011,ltr
5,513.48,516.68256,188.49111999999997,188.49111999999997,194.25111999999996,True,5.759999999999991,3.2025599999999486,ltr
28,548.28,554.6027519999999,188.49111999999997,188.49111999999997,194.25111999999996,True,5.759999999999991,6.322751999999923,ltr
0,589.34,592.54256,188.49111999999997,188.49111999999997,194.25111999999996,True,5.759999999999991,3.2025599999999486,ltr
0,627.26,630.4625599999999,188.49111999999997,188.49111999999997,194.25111999999996,True,5.759999999999991,3.2025599999999486,ltr
31,737.93,744.2527519999999,188.49111999999997,188.49111999999997,194.25111999999996,True,5.759999999999991,6.322751999999923,ltr
13,775.87,782.1927519999999,188.49111999999997,188.49111999999997,194.25111999999996,True,5.759999999999991,6.322751999999923,ltr
1,816.91,820.1125599999999,188.49111999999997,188.49111999999997,194.25111999999996,True,5.759999999999991,3.2025599999999486,ltr
2,854.83,858.03256,188.49111999999997,188.49111999999997,194.25111999999996,True,5.759999999999991,3.2025599999999486,ltr
4,892.78,895.9825599999999,188.49111999999997,188.49111999999997,194.25111999999996,True,5.759999999999991,3.2025599999999486,ltr
0,930.7,933.90256,188.49111999999997,188.49111999999997,194.25111999999996,True,5.759999999999991,3.2025599999999486,ltr
"130,333",953.2601920000001,973.738144,188.49111999999997,188.49111999999997,194.25111999999996,True,5.759999999999991,20.47795199999996,ltr
Iowa,43.2,55.04256,195.69112,195.69112,201.45112,True,5.759999999999991,11.842559999999999,ltr
"8,785",130.1,144.34448,195.69112,195.69112,201.45112,True,5.759999999999991,14.24448000000001,ltr
267,167.3,176.74294400000002,195.69112,195.69112,201.45112,True,5.759999999999991,9.442944000000011,ltr
"4,596",193.49,207.73448000000002,195.69112,195.69112,201.45112,True,5.759999999999991,14.24448000000001,ltr
27,225.65,231.972752,195.69112,195.69112,201.45112,True,5.759999999999991,6.322752000000008,ltr
4,258.53,261.73256,195.69112,195.69112,201.45112,True,5.759999999999991,3.2025600000000054,ltr
37,282.77,289.09275199999996,195.69112,195.69112,201.45112,True,5.759999999999991,6.32275199999998,ltr
0,323.83,327.03256,195.69112,195.69112,201.45112,True,5.759999999999991,3.2025600000000054,ltr
1,361.75,364.95256,195.69112,195.69112,201.45112,True,5.759999999999991,3.2025600000000054,ltr
0,399.7,402.90256,195.69112,195.69112,201.45112,True,5.759999999999991,3.2025600000000054,ltr
0,437.62,440.82256,195.69112,195.69112,201.45112,True,5.759999999999991,3.2025600000000054,ltr
71,472.42,478.742752,195.69112,195.69112,201.45112,True,5.759999999999991,6.32275199999998,ltr
0,513.48,516.68256,195.69112,195.69112,201.45112,True,5.759999999999991,3.2025599999999486,ltr
4,551.4,554.6025599999999,195.69112,195.69112,201.45112,True,5.759999999999991,3.2025599999999486,ltr
2,589.34,592.54256,195.69112,195.69112,201.45112,True,5.759999999999991,3.2025599999999486,ltr
0,627.26,630.4625599999999,195.69112,195.69112,201.45112,True,5.759999999999991,3.2025599999999486,ltr
0,741.05,744.2525599999999,195.69112,195.69112,201.45112,True,5.759999999999991,3.2025599999999486,ltr
0,778.99,782.19256,195.69112,195.69112,201.45112,True,5.759999999999991,3.2025599999999486,ltr
0,816.91,820.1125599999999,195.69112,195.69112,201.45112,True,5.759999999999991,3.2025599999999486,ltr
0,854.83,858.03256,195.69112,195.69112,201.45112,True,5.759999999999991,3.2025599999999486,ltr
0,892.78,895.9825599999999,195.69112,195.69112,201.45112,True,5.759999999999991,3.2025599999999486,ltr
0,930.7,933.90256,195.69112,195.69112,201.45112,True,5.759999999999991,3.2025599999999486,ltr
"13,794",956.379808,973.754848,195.69112,195.69112,201.45112,True,5.759999999999991,17.375040000000013,ltr
Kansas,43.2,62.392320000000005,202.89112,202.89112,208.65112,True,5.759999999999991,19.192320000000002,ltr
894,134.9,144.34294400000002,202.89112,202.89112,208.65112,True,5.759999999999991,9.442944000000011,ltr
"7,086",162.5,176.74448,202.89112,202.89112,208.65112,True,5.759999999999991,14.24448000000001,ltr
"8,702",193.4888,207.73328,202.89112,202.89112,208.65112,True,5.759999999999991,14.24448000000001,ltr
311,222.53,231.972944,202.89112,202.89112,208.65112,True,5.759999999999991,9.442944000000011,ltr
396,252.292496,261.73544,202.89112,202.89112,208.65112,True,5.759999999999991,9.442943999999983,ltr
3,285.91,289.11256000000003,202.89112,202.89112,208.65112,True,5.759999999999991,3.2025600000000054,ltr
1,323.83,327.03256,202.89112,202.89112,208.65112,True,5.759999999999991,3.2025600000000054,ltr
3,361.75,364.95256,202.89112,202.89112,208.65112,True,5.759999999999991,3.2025600000000054,ltr
1,399.7,402.90256,202.89112,202.89112,208.65112,True,5.759999999999991,3.2025600000000054,ltr
486,431.38,440.822944,202.89112,202.89112,208.65112,True,5.759999999999991,9.442944000000011,ltr
530,469.298656,478.7416,202.89112,202.89112,208.65112,True,5.759999999999991,9.442944000000011,ltr
2,513.48,516.68256,202.89112,202.89112,208.65112,True,5.759999999999991,3.2025599999999486,ltr
2,551.4,554.6025599999999,202.89112,202.89112,208.65112,True,5.759999999999991,3.2025599999999486,ltr
0,589.34,592.54256,202.89112,202.89112,208.65112,True,5.759999999999991,3.2025599999999486,ltr
0,627.26,630.4625599999999,202.89112,202.89112,208.65112,True,5.759999999999991,3.2025599999999486,ltr
6,741.05,744.2525599999999,202.89112,202.89112,208.65112,True,5.759999999999991,3.2025599999999486,ltr
10,775.87,782.1927519999999,202.89112,202.89112,208.65112,True,5.759999999999991,6.322751999999923,ltr
0,816.91,820.1125599999999,202.89112,202.89112,208.65112,True,5.759999999999991,3.2025599999999486,ltr
0,854.83,858.03256,202.89112,202.89112,208.65112,True,5.759999999999991,3.2025599999999486,ltr
0,892.78,895.9825599999999,202.89112,202.89112,208.65112,True,5.759999999999991,3.2025599999999486,ltr
0,930.7,933.90256,202.89112,202.89112,208.65112,True,5.759999999999991,3.2025599999999486,ltr
"18,433",956.379808,973.754848,202.89112,202.89112,208.65112,True,5.759999999999991,17.375040000000013,ltr
Kentucky,43.2,67.17887999999999,210.09112,210.09112,215.85111999999998,True,5.759999999999991,23.97887999999999,ltr
"264,140",123.86,144.34832,210.09112,210.09112,215.85111999999998,True,5.759999999999991,20.48832,ltr
"12,155",159.38192,176.74832,210.09112,210.09112,215.85111999999998,True,5.759999999999991,17.3664,ltr
"14,847",190.37072,207.73712000000006,210.09112,210.09112,215.85111999999998,True,5.759999999999991,17.366400000000056,ltr
254,222.53,231.972944,210.09112,210.09112,215.85111999999998,True,5.759999999999991,9.442944000000011,ltr
648,252.292496,261.73544,210.09112,210.09112,215.85111999999998,True,5.759999999999991,9.442943999999983,ltr
1,285.91,289.11256000000003,210.09112,210.09112,215.85111999999998,True,5.759999999999991,3.2025600000000054,ltr
9,323.83,327.03256,210.09112,210.09112,215.85111999999998,True,5.759999999999991,3.2025600000000054,ltr
11,358.63,364.952752,210.09112,210.09112,215.85111999999998,True,5.759999999999991,6.32275199999998,ltr
0,399.7,402.90256,210.09112,210.09112,215.85111999999998,True,5.759999999999991,3.2025600000000054,ltr
"1,491",426.580192,440.81775999999996,210.09112,210.09112,215.85111999999998,True,5.759999999999991,14.237567999999953,ltr
"2,315",464.495392,478.73296,210.09112,210.09112,215.85111999999998,True,5.759999999999991,14.23756800000001,ltr
2,513.48,516.68256,210.09112,210.09112,215.85111999999998,True,5.759999999999991,3.2025599999999486,ltr
2,551.4,554.6025599999999,210.09112,210.09112,215.85111999999998,True,5.759999999999991,3.2025599999999486,ltr
2,589.34,592.54256,210.09112,210.09112,215.85111999999998,True,5.759999999999991,3.2025599999999486,ltr
0,627.26,630.4625599999999,210.09112,210.09112,215.85111999999998,True,5.759999999999991,3.2025599999999486,ltr
6,741.05,744.2525599999999,210.09112,210.09112,215.85111999999998,True,5.759999999999991,3.2025599999999486,ltr
8,778.99,782.19256,210.09112,210.09112,215.85111999999998,True,5.759999999999991,3.2025599999999486,ltr
0,816.91,820.1125599999999,210.09112,210.09112,215.85111999999998,True,5.759999999999991,3.2025599999999486,ltr
0,854.83,858.03256,210.09112,210.09112,215.85111999999998,True,5.759999999999991,3.2025599999999486,ltr
0,892.78,895.9825599999999,210.09112,210.09112,215.85111999999998,True,5.759999999999991,3.2025599999999486,ltr
0,930.7,933.90256,210.09112,210.09112,215.85111999999998,True,5.759999999999991,3.2025599999999486,ltr
"295,891",953.2601920000001,973.738144,210.09112,210.09112,215.85111999999998,True,5.759999999999991,20.47795199999996,ltr
Louisiana,43.2,67.74912,217.29111999999998,217.29111999999998,223.05111999999997,True,5.759999999999991,24.549120000000002,ltr
"1,945",130.1,144.34448,217.29111999999998,217.29111999999998,223.05111999999997,True,5.759999999999991,14.24448000000001,ltr
"14,708",159.37807999999998,176.74448,217.29111999999998,217.29111999999998,223.05111999999997,True,5.759999999999991,17.366400000000027,ltr
